Timestamp,SimTime,Ideal_X,Ideal_Y,Ideal_Z,Noisy_X,Noisy_Y,Noisy_Z,Filt_X,Filt_Y,Filt_Z,Real_X,Real_Y,Real_Z,Error_Noisy_Ideal,Error_Filt_Ideal,Error_Real_Ideal,Error_Filt_Real,Command_Step,Injected_Outlier
1780928456.466973,0.0,0.52,0.0,0.44999999999999996,0.5215235853987722,-0.005199920531202478,0.45375225597903224,0.5215235853987722,-0.005199920531202478,0.45375225597903224,0.0008095617214892798,0.23290000024934054,1.0793996143420095,0.006590896064296291,0.006590896064296291,0.8484957252985105,0.8480974494457925,0.0,0
1780928456.5169814,0.05,0.5196626581734649,0.008991564872729082,0.44996710252122685,0.5099074822301958,0.0024806673384174917,0.4506063045370633,0.5099074822301958,0.0024806673384174917,0.4506063045370633,0.0008095617214892798,0.23290000024934054,1.0793996143420095,0.01174580025385631,0.01174580025385631,0.8458893604175578,0.8412221990062215,0.014276634523626043,0
1780928456.5668762,0.1,0.5186525293523251,0.01793257589683191,0.4498684245148288,0.5185685235648037,0.013667356258964009,0.4542654143891429,0.5185685235648037,0.013667356258964009,0.4542654143891429,0.00103364311076177,0.2328880594618324,1.0794063840411807,0.006126391718329164,0.006126391718329164,0.8428838673229084,0.8406552807999421,0.014613169776419167,0
1780928456.616718,0.15000000000000002,0.5169752928482733,0.026772763455809458,0.4497040092642407,0.5173054463360793,0.03240896949064962,0.45204155597550094,0.5173054463360793,0.03240896949064962,0.45204155597550094,0.010922725656456349,0.2327170631636054,1.0794118973326712,0.006110641899179068,0.006110641899179068,0.8336871593344627,0.8307468551901975,0.0189153106465567,0
1780928456.666572,0.2,0.5146403786950727,0.03546242479936075,0.44947392888742566,0.5164841326154852,0.030668011795215756,0.45386618039396204,0.5164841326154852,0.030668011795215756,0.45386618039396204,0.005946972075363251,0.23275959701934443,1.079447987111892,0.006758527788655019,0.006758527788655019,0.8334041457421306,0.8323711900391801,0.0026523092190336816,0
1780928456.716772,0.25,0.5116609146294777,0.043952703490325706,0.449178284305241,0.5107366028117514,0.040548055768306,0.45529099099861114,0.5107366028117514,0.040548055768306,0.45529099099861114,0.005509986495777485,0.23276317005981392,1.0794498854902146,0.007057702286623808,0.007057702286623808,0.830108695049669,0.8256966207810023,0.011518656736535127,0
1780928456.7676246,0.30000000000000004,0.5080536522823212,0.05219586409334763,0.44881720519717166,0.5859120131715057,-0.029564803659093516,0.5314787511249384,0.5859120131715057,-0.029564803659093516,0.5314787511249384,0.005461055753411759,0.23276356864053085,1.0794500852647324,0.13992734660116954,0.13992734660116954,0.8263787530142679,0.8402452451040102,0.12795206201117085,1
1780928456.816703,0.35000000000000003,0.5038388729947529,0.06014556056085575,0.4483908499444482,0.5145471109991052,0.05811348547893267,0.44582963629909056,0.5145471109991052,0.05811348547893267,0.44582963629909056,0.012031283001676843,0.2330949944584554,1.0794522258943873,0.011196227294655706,0.011196227294655706,0.818550348161998,0.8274166253575895,0.14183159915441576,0
1780928456.866671,0.4,0.4990402737891614,0.06775709680740426,0.4478994055605757,0.5021201709020389,0.07340195827100872,0.44732966827230136,0.5021201709020389,0.07340195827100872,0.44732966827230136,0.007083932623539745,0.23290118270969093,1.079543984727004,0.006455604367280262,0.006455604367280262,0.8174769018828004,0.818654885611608,0.019758955853252463,0
1780928456.916719,0.45,0.49368483413589365,0.07498767800732398,0.4473430876093033,0.48956242805743744,0.07824064194644748,0.4510593584653205,0.48956242805743744,0.07824064194644748,0.4510593584653205,0.006442032436709027,0.23287831916303425,1.0795535323740473,0.006433247651086779,0.006433247651086779,0.8136492173177994,0.807665187139376,0.013964968814787922,0
