Timestamp,SimTime,Ideal_X,Ideal_Y,Ideal_Z,Noisy_X,Noisy_Y,Noisy_Z,Filt_X,Filt_Y,Filt_Z,Real_X,Real_Y,Real_Z,Error_Noisy_Ideal,Error_Filt_Ideal,Error_Real_Ideal,Error_Filt_Real,Command_Step,Injected_Outlier,Rejected_By_Filter
1780929326.7553232,0.5,0.4878026642648585,0.0817966512028001,0.44672214011007083,0.48194668841304583,0.08451242254432607,0.4433945915736274,0.4741399048928626,0.08523424903971973,0.45535369062212666,0.5109161989049993,0.04692320636222651,0.45429283441046375,0.007262261797735894,0.01652246158378429,0.04251715007852146,0.05311644950677379,0.01942124640261084,0,0
1780929326.8059876,0.55,0.4814268358748608,0.08814573386958943,0.44603683543097405,0.4820102649205644,0.0892391768532345,0.450393979320715,0.4717742999972714,0.08943685914882271,0.43830830411236077,0.5061711629602129,0.052535119654410295,0.45478440200005354,0.004529979016039723,0.012432564083792706,0.04423706012575526,0.05306924119496802,0.017714491793966003,0,0
1780929326.8551416,0.6000000000000001,0.47459319619247975,0.09399922915529801,0.44528747416929465,0.4779877640078392,0.09433712450274247,0.4467330711627446,0.48159361050474997,0.09296646965762302,0.4546451289474974,0.4974827619551772,0.06193118518218717,0.45517336491871097,0.003704998594651607,0.011731926341036106,0.04062046899009929,0.034870231566869865,0.019384758313686832,0,0
1780929326.9054854,0.65,0.467340166425921,0.09932422658007091,0.44447438501964875,0.46005438732664267,0.0977258704982844,0.4421225217481848,0.47621326284499954,0.09849273324934303,0.4452178389849976,0.488212468082425,0.07150982306966899,0.4553921731851588,0.007821034464527468,0.008942927094631932,0.036448485805400874,0.03123420311950963,0.01218037463553571,0,0
1780929326.955282,0.7000000000000001,0.45970852574700727,0.10409078707128203,0.44359792462981007,0.4583328144908739,0.11156549362745401,0.4392687690513439,0.44429643987024114,0.1012415635881417,0.43690399965064475,0.4854255505058138,0.07614175813481698,0.4542908980030298,0.008746736967789616,0.017042860591942467,0.03945697987044644,0.05122409794016969,0.03309621702719207,0,0
1780929327.0062008,0.75,0.45174118201583996,0.10827211129189142,0.442658477444273,0.44332683315776095,0.10659768614196255,0.443472242769798,0.4521372198046278,0.12387292062583258,0.43527529202834403,0.483186958553418,0.08200486301678286,0.45189294158632864,0.008617840813869605,0.017264226733048886,0.04200095858416087,0.05470984190394645,0.024006433301635238,0,0
1780929327.0553145,0.8,0.44348293053720084,0.11184469031606717,0.44165645553562216,0.4470390634361651,0.1158114264920668,0.43991283017438,0.4306061611000328,0.10521923883159517,0.44671468857620905,0.47898787424593187,0.0885950966715765,0.4494374559380927,0.005605471120739734,0.015339280296153461,0.0431472895980425,0.05123051562882723,0.030698633956589755,0,0
1780929327.1052084,0.8500000000000001,0.43498020220505307,0.11478843780491832,0.44059229842378367,0.43927008161133885,0.11383191618051025,0.43421386680709406,0.4481064612723814,0.1213752884413733,0.4383905094520548,0.4720753791086789,0.0984016882831131,0.4457063725387058,0.007746120889014105,0.014850358685419472,0.0408745821196327,0.03399731135218514,0.02523034687052323,0,0
1780929327.1555052,0.9,0.426280802451165,0.11708680293919908,0.4394664728832377,0.42168354102115696,0.11957260665946791,0.4401786015635905,0.43473024809023175,0.11329831765292823,0.4286258438446927,0.46356391568433675,0.10975151022617238,0.4411996366905473,0.005274576764909485,0.014257103153276952,0.03803736200535279,0.031655339144926166,0.018425776255976557,0,0
1780929327.205127,0.9500000000000001,0.4174336424655822,0.11872686347403544,0.43827947273827506,0.41529737923389953,0.11951956192941901,0.44140742470811173,0.40498070703649724,0.12338775567253557,0.4441353660049928,0.4587818370044953,0.11105358231073911,0.43917732696215195,0.0038698934044508,0.014528971155528822,0.04206374421810472,0.05541909029840353,0.03503394397010095,0,0
1780929327.2554553,1.0,0.40848846420012436,0.11969939839248653,0.4370318186463901,0.41077234038791144,0.11638976868715327,0.43521654941356475,0.40525995568480827,0.12015359631791481,0.4444939333916773,0.4515764506044633,0.11168774585999161,0.4361534048413994,0.004411909066969491,0.00814326221245296,0.04383529125595866,0.04781686671161492,0.003265935870383599,0,0
1780929327.3057942,1.05,0.3994955607010374,0.11999893974945637,0.4357240578699029,0.39351636247309224,0.12243380215338429,0.4333770461688893,0.40590592860620256,0.11313872901392694,0.43023804683630135,0.4444090707990209,0.11236192956686891,0.4330307288117752,0.006869339873657395,0.010874356306294311,0.0456377183398334,0.0386121023607557,0.015901444770444032,0,0
1780929327.3551464,1.1,0.39050549334319196,0.11962380341447026,0.43435676403591195,0.3929092266377215,0.12185645929461998,0.43768368958077586,0.37890678437110087,0.12647370546569428,0.4297816370270431,0.43837206803329326,0.11249249039547618,0.43251453300399245,0.004672378367755007,0.014226137742827834,0.048429933028168524,0.06114787859186552,0.030116170013980887,0,0
1780929327.4054203,1.1500000000000001,0.38156880755564077,0.11857609854046891,0.4329305368846822,0.37945231599542,0.11817750748593692,0.42449386471489203,0.38914841329824995,0.12276936225154342,0.44057633769251525,0.42915508495609483,0.11260517418643745,0.4321556248932825,0.008707229677328515,0.011553880463163411,0.04796567755248483,0.04212781622881269,0.015334232429006275,0,0
1780929327.455645,1.2000000000000002,0.37273574863682957,0.11686171570538341,0.4314460020065795,0.36612225057505754,0.111875481567376,0.4334448731401967,0.36860320961768533,0.11435650075151298,0.4144127259380846,0.4195885083935384,0.11278266514000296,0.4315442503277034,0.008520350538616404,0.01770554925257636,0.04703009040037462,0.05380954169761311,0.03431349898991886,0,0
1780929327.5068867,1.25,0.36405597925725114,0.11449029379316325,0.4299038105676658,0.3621651664870542,0.12098643528209357,0.4281224907123587,0.35219469261011394,0.10492760189020463,0.4380703662727269,0.41080616420653393,0.11294697832102066,0.4294870615041003,0.006996293847677711,0.017286637308636155,0.04677750843322766,0.05977698655660222,0.030295668177609744,0,0
1780929327.55541,1.3,0.3555783002378456,0.11147516580046431,0.428304639024076,0.3509102118377962,0.11044797801112616,0.4235545287495231,0.3562412817113631,0.12715202662790034,0.42609730459245354,0.39822370888935926,0.11323863221370908,0.4255069500850356,0.006738672843049606,0.01584537267248871,0.04277344685952803,0.04423183530360263,0.025566660796347257,0,0
1780929327.6058388,1.35,0.3473503761740327,0.10783328387369147,0.42664918882530223,0.35155191686131965,0.09919668175772972,0.4288213070430315,0.34191608892436104,0.10358714204289679,0.41876631864915925,0.3857712547082722,0.11363636135190575,0.42115513597329035,0.009846925297175462,0.010473816905650617,0.039243142487594515,0.04505517531719261,0.028535211385060606,0,0
1780929327.655002,1.4000000000000001,0.3394184674480171,0.10358512399786485,0.4249381861065149,0.33644771766953313,0.09635483472592257,0.42529883364508425,0.3509328177079446,0.08618736614851365,0.4323268041679204,0.3790967260634861,0.11244316358759356,0.42046616409227733,0.007825120053353965,0.022132643695462157,0.04090022069653249,0.040289544748300224,0.023831499462601845,0,0
1780929327.705238,1.4500000000000002,0.3318271701360912,0.09875457087318311,0.4231723813700556,0.3329905511928647,0.09886383160080033,0.43118127582666016,0.3247147398224323,0.09067459374139303,0.42424548934029255,0.36861178734343075,0.10957856054692851,0.42042267537975875,0.008093687899029117,0.010817775008415109,0.0384425246124773,0.04794710260925507,0.02779982857544852,0,0
1780929327.7552857,1.5,0.32461916527327134,0.09336878362655054,0.4213525491562421,0.31950167781016203,0.09426516180133213,0.42245253257610094,0.32673940089324965,0.10146004187439647,0.4356953058050699,0.3579975535215547,0.10698620613348514,0.4200377447080157,0.005310568264439317,0.016603569718739795,0.03607325475366184,0.03539448850683999,0.015859490564279696,0,0
1780929327.8053956,1.55,0.31783497888499235,0.08745804311308561,0.4194794877036294,0.32201053511456523,0.08924239840883316,0.42679600215972724,0.30764012698768245,0.09244279336068917,0.41622364804497547,0.35319617506844103,0.1059442272879574,0.4219625496661046,0.008611072954868963,0.011806067597719861,0.039978979446468076,0.047859975205235696,0.028726964517750246,0,0
1780929327.8551657,1.6,0.31151275413505053,0.08105558166613808,0.417554018598876,0.3083139964713018,0.07642270195911045,0.4156049695830971,0.3219117562788077,0.08401585967756682,0.42775231243212797,0.34544767724319786,0.1043799179776925,0.4262619694416201,0.005957719113644756,0.014862963654673997,0.042088384129234706,0.031158555299023317,0.020189173248913495,0,0
1780929327.9053202,1.6500000000000001,0.30568803687086116,0.07419739625302191,0.41557698641636837,0.30886379160493316,0.07308628276752804,0.4082229549438551,0.2984263337713737,0.06350470094679633,0.4061789048449562,0.3385068281615203,0.10316497891237834,0.42991958648573836,0.008087136094276083,0.015980926194679737,0.04606413011939314,0.06118009188972155,0.037916811808929696,0,0
1780929327.9555945,1.7000000000000002,0.30039357577177334,0.06692204608697,0.41354925834776346,0.3019611450090243,0.07111267892644191,0.4235329128062224,0.3070629478657025,0.06689730287264606,0.3991118644493526,0.33173202009794,0.09633717636342073,0.4274053558695281,0.010940385425328636,0.01590344236106785,0.04515904583245165,0.0477052505778527,0.011663786297542141,0,0
1780929328.0055737,1.75,0.2956591382240819,0.0592704358332107,0.4114717238216091,0.2977311853904619,0.054322745233051375,0.40081149241795255,0.29700809512494825,0.06911568669906577,0.4352974342544233,0.32320602922782676,0.08669844727812301,0.42217855159289364,0.011933715067576988,0.02581497873251739,0.04032075367249959,0.03417002053154487,0.03762202483329703,0,0
1780929328.055445,1.8,0.29151134295795267,0.05128558562805957,0.40934529411321174,0.36744663748140105,-0.03079120067283886,0.48628481011791275,0.2932271279910291,0.039982362795475956,0.3856835915072313,0.3183315125022076,0.08245097385871832,0.4231374627463478,0.13572935175150525,0.026278944706677822,0.043368500476211116,0.0619403383759111,0.057659168102586686,1,1
1780929328.105026,1.85,0.28797351038723856,0.04301238920406357,0.4071709019449205,0.28875875322446526,0.042219215018870125,0.4019926331807914,0.2884008571608813,0.037334394030719,0.39167823911171734,0.31222977721976347,0.0781214806993066,0.4268748966455572,0.0052971878383750014,0.01650590367464871,0.047002789209096035,0.05890847622912921,0.008138822310815875,0,0
1780929328.1555746,1.9000000000000001,0.2850655314936292,0.034497361481105326,0.4049495010770048,0.2826339919482625,0.03422844872701372,0.4137891506449042,0.28451713340976725,0.0378857192247373,0.407138461884567,0.30597374788485465,0.07412470748170327,0.4304776392638354,0.009171919270973723,0.004071026660961283,0.05156710097532472,0.04814943172418552,0.0159501021260262,0,0
1780929328.2053597,1.9500000000000002,0.28280375599231616,0.0257883770426024,0.4026820658893033,0.20771745354743143,0.10329189904990664,0.4767573470572182,0.2766911268660578,0.026882141474708656,0.4257833106776535,0.3029566866385985,0.06913343635707635,0.42825905165822087,0.1308888689632814,0.023921288975291485,0.05421362357961828,0.049811452928062216,0.02302076211249682,1,1
1780929328.2552974,2.0,0.2812009004079466,0.016934400967184064,0.40036959095382874,0.27709396701182465,0.02112684698586579,0.3958549550633936,0.27266917633306154,0.019028428491075274,0.41924565022321775,0.29843973775063104,0.06040521043058035,0.4227894380155952,0.00740442048798873,0.020820203661402407,0.05186075906312435,0.04887451637984235,0.010981707423559129,0,0
1780929328.3085945,2.0500000000000003,0.2802659765776955,0.007985213529206552,0.3980130905985158,0.2821907314082248,0.007202024040916099,0.39780927796783866,0.27746335868134064,0.01581569288102347,0.37309696036104756,0.29296958046830085,0.05087744375587045,0.41647607531823083,0.0020879670784373565,0.026267558317488875,0.048394284480576574,0.0578922870768184,0.04650814370068339,0,0
1780929328.355021,2.1,0.280004240983439,-0.0010088696840578875,0.39561359846230343,0.28223460199084943,-0.0032837870857617877,0.3894855696434672,0.28728267713042754,-0.005949091464232899,0.3959161425431927,0.2905490605007984,0.04516049808789972,0.4106924033091875,0.0069066994007586134,0.008801872352175187,0.049700846016203545,0.05330288253682324,0.03302786592957566,0,0
1780929328.405682,2.15,0.28041716519790105,-0.009997280664956287,0.3931721670417465,0.28128010478651166,-0.0021018243829041116,0.3939721251096137,0.28459663057370743,-0.01522174372121771,0.38317809401403774,0.2874732701274141,0.036841747857990756,0.4005786507466732,0.007982657924885322,0.012026821722175016,0.0479430830320818,0.05496964239601641,0.01598295361674243,0,0
1780929328.4555132,2.2,0.28150242761093625,-0.01892948329718984,0.3906898672293562,0.28293155830894895,-0.012399474588655715,0.3917867797361755,0.280820036808239,-0.002319652024633176,0.39685742613399927,0.2835208192612059,0.0276475641055264,0.3889530057849355,0.00677396821170208,0.017731072583254764,0.04665310211857159,0.03110961474375154,0.019179435806734816,0,0
1780929328.5053596,2.25,0.28325392648246644,-0.02775525748824262,0.38816778784387096,0.2887853700327659,-0.02561147529593455,0.3958465678038509,0.28407958128467764,-0.01947753400485236,0.3921422848591325,0.2829280895633554,0.023188385134124086,0.38856437272995203,0.009703418547707617,0.009219492309460854,0.05094622825003968,0.04283115740161696,0.01809005532006367,0,0
1780929328.555204,2.3000000000000003,0.2856618142486835,-0.036424981525011516,0.3856070351526647,0.279539469090081,-0.04326577752123984,0.39386167481382095,0.2940588807409345,-0.039247940387997886,0.3996887679989946,0.2825810973422895,0.015530517876064263,0.39104326855762284,0.01234579588518337,0.016636556806406935,0.05232988981744286,0.056631825523503744,0.023396683396853347,0,0
1780929328.6054547,2.35,0.2887125528886348,-0.04488991106512784,0.38300873238650157,0.2878149568222218,-0.046805847670807775,0.39031595384771256,0.27283433252943096,-0.06207521522448424,0.39322241576326644,0.2819858917623903,0.007854935142902912,0.393518994014607,0.007607363357866303,0.025529823519676562,0.05420085212344331,0.07052705101915795,0.03183362427496166,0,0
1780929328.655781,2.4000000000000004,0.29238899003990243,-0.05310245319538234,0.38037401924684944,0.2994158991656256,-0.057576088290161476,0.3835906532202947,0.2927438708086093,-0.053599942931867484,0.386111281773783,0.28165782805020484,-0.0032022661691187906,0.39368774893619984,0.008929591084788446,0.005769715564987779,0.05274885687051713,0.05215581484155772,0.022776922126144523,0,0
1780929328.7052798,2.45,0.2966704554354238,-0.06101643401639637,0.3777040514059695,0.29664484610182346,-0.061833648509018936,0.3793919241499642,0.31213054451699046,-0.06575343543812691,0.37589854472035783,0.2804172505973641,-0.02029631619596773,0.3934871489711044,0.001875475876901629,0.016270015097449728,0.04659829215291139,0.05815016509450224,0.025056945059151656,0,0
1780929328.7550366,2.5,0.30153287711925275,-0.06858735824908124,0.375,0.3019858016537615,-0.06536766428269696,0.3647491394948449,0.29776996268187134,-0.06581762741787396,0.3731904973087854,0.2780252638362857,-0.03789056414468746,0.39333590590010475,0.010754148546829743,0.005010512342057104,0.04279143016687537,0.039693972878494264,0.014613827425994238,0,0
1780929328.8050084,2.5500000000000003,0.3069489167878525,-0.07577265940328345,0.37226305111525726,0.30273276543638816,-0.0818667247054016,0.3678722892806135,0.3051575983869492,-0.06799038621495247,0.35090523128207424,0.2800382815219794,-0.04331287914528547,0.39113943257642836,0.008613498337696441,0.02280195310972146,0.04619672501247262,0.0534672833490802,0.023578191702980752,0,0
1780929328.8553357,2.6,0.3128881234959833,-0.08253193910207689,0.3694944052679793,0.31746763620776336,-0.0891639026907747,0.36964756273095134,0.30399144910904746,-0.09632685090827875,0.36784372388189973,0.2855129803295275,-0.05000713905926299,0.3860143679241117,0.00806091402557012,0.016497731841874405,0.04560888342602774,0.05307675403715188,0.0330337352869581,0,0
1780929328.9051974,2.6500000000000004,0.31931710486299336,-0.088827194216134,0.3666952768777391,0.3217596758002397,-0.09124804138280189,0.36505691140592933,0.3304890077253949,-0.09930768285763876,0.37378945915782263,0.288526220683015,-0.05619950590672743,0.3835584743466156,0.0038093168950696136,0.01688133519466684,0.047927153283654884,0.06094771590596386,0.027319548673220215,0,0
1780929328.955161,2.7,0.32619971481693116,-0.09462303053114347,0.3638668937347609,0.3288902920019508,-0.08793603999392975,0.36309436533851136,0.32944297119933474,-0.09353176967318437,0.3631779313267927,0.29322787298628394,-0.06720562888140036,0.3795333330416082,0.0072492653528716915,0.0034905918440442884,0.045654064304108614,0.04766653115995266,0.012126825158998898,0,0
1780929329.0050728,2.75,0.33349725682091,-0.09988686174695847,0.36101049646137007,0.33237796273650755,-0.09867437779060237,0.36189336325363863,0.3356969130209619,-0.08343930194053184,0.3606059412761367,0.2974377282230005,-0.07783310123916724,0.37543194624030424,0.001871467436182079,0.016598926949724993,0.0446613498336625,0.04141262043032364,0.01214844953331918,0,0
1780929329.0557885,2.8000000000000003,0.3411687014391161,-0.10458909268963058,0.35812733796781543,0.3416211503472555,-0.10344795103893606,0.370714708155485,0.33603496479735645,-0.10575725052767264,0.36066280376587295,0.30230592741855267,-0.08019088899204585,0.37332900543481573,0.012647086720777221,0.005843665925995784,0.04833919984877152,0.04417826919866201,0.02232058111888045,0,0
1780929329.1051257,2.85,0.34917091701922154,-0.10870328570624317,0.35521868290270164,0.34490470026642744,-0.11014020251398905,0.34790147289351664,0.3494296716215727,-0.11025582892390566,0.378070620155533,0.3116898930390153,-0.08156321997384712,0.3700971744473246,0.008591094087060205,0.022906077372485432,0.048608433807385644,0.04807423979932687,0.02242069245027629,0,0
1780929329.1552465,2.9000000000000004,0.35745891219422427,-0.11220630930701392,0.3522858070982723,0.35903693721217594,-0.10617704120257275,0.34864038790955426,0.3494975952886741,-0.11707167419217841,0.3298593332888108,0.31769952429958936,-0.0857952711672391,0.37134008305327815,0.007220202067393029,0.024289937625750574,0.05139472048319939,0.06090963229102325,0.04869074390159767,0,0
1780929329.2054899,2.95,0.3659860888402802,-0.11507846821894481,0.3493299970107875,0.35524964369158696,-0.11589179782166935,0.3440179249514897,0.37143997808502605,-0.10364382569751406,0.34249990786174916,0.32620249312711364,-0.09247873707221602,0.3736634458163551,0.012006284564208006,0.014392570141245706,0.05182276590984207,0.0560558234903054,0.02866285756011286,0,0
1780929329.255434,3.0,0.37470450406830647,-0.11730361411981163,0.3463525491562421,0.38575971387126734,-0.119950811256642,0.34196824526540415,0.3553577285162086,-0.1224415901967292,0.3402085459220056,0.33337181404177224,-0.09529952736092065,0.3700946488926251,0.012183900733178262,0.020939085418722008,0.05250007998865071,0.04597011160559307,0.02484441669471407,0,0
1780929329.3062358,3.0500000000000003,0.3835651397763446,-0.11886923642990607,0.3433547695416707,0.37477649781956146,-0.12620446265686103,0.3540010051018122,0.4107062088210361,-0.12564045991825395,0.3410318313511929,0.34510704069895864,-0.09850312289243965,0.36216293462969307,0.015632917285240078,0.028069256104404427,0.04740834356150097,0.07406895061311355,0.05544695517742228,0,0
1780929329.35521,3.1,0.392518178247161,-0.11976653265106553,0.34033797309228986,0.3870342503548878,-0.11058196500945897,0.3548633089384919,0.3720925504505563,-0.13195181256983865,0.36603422392643753,0.3555919491132287,-0.10320905560149217,0.3591145315244587,0.01803926631922318,0.035014063239157525,0.0446122807179309,0.033857023873531025,0.046432396228618625,0,0
1780929329.4052217,3.1500000000000004,0.401513282241576,-0.1199904578575202,0.3373034830747282,0.39967203745763585,-0.11828268010281766,0.34594697129675617,0.39349744097803513,-0.09712206949578146,0.35989191927501685,0.37039093048236404,-0.10988861792294674,0.35534830169605214,0.009000920833902505,0.03312784851752531,0.037366608464835915,0.0267869379872652,0.04134015296934752,0,0
1780929329.4553308,3.2,0.4104998780127337,-0.11953975306030086,0.33425263051659837,0.40927348878302316,-0.11565306517999215,0.33642646088893147,0.4123733957568721,-0.11952936034344702,0.33763242923777836,0.38747216158261577,-0.11700186263393071,0.3499683471622698,0.004619081262477038,0.0038643519691993634,0.027994648800962276,0.027904024425027853,0.0367950166281046,0,0
1780929329.5050223,3.25,0.4194274396501044,-0.11841695228573293,0.33118675362266387,0.41875832482752423,-0.12529143132758283,0.3299958849027905,0.4206859153361497,-0.11542311050723772,0.3236810772816992,0.3925986326251399,-0.11827754960755153,0.34751431914170916,0.007008876161739687,0.008178143247849545,0.03140690553474168,0.03694680893153455,0.01675110416884917,0,0
1780929329.5555627,3.3000000000000003,0.42824577315453416,-0.11662836832821849,0.3281071971878587,0.42940662260266543,-0.11940500442231357,0.33046488980058436,0.4287695754650815,-0.13401360526591158,0.32084916722869256,0.3972480362471162,-0.11861548961743862,0.345466220943215,0.0038230869590370883,0.018846745902898355,0.035582917954245945,0.042856839988234724,0.020468799940413753,0,0
1780929329.6051762,3.35,0.43690529864716643,-0.11418405725740986,0.3250153120074153,0.43768244528550876,-0.11242527521541384,0.32528108874530465,0.4398008811629032,-0.11676226516509755,0.3299082820632276,0.4017222180137765,-0.1204381193083921,0.34249380602807045,0.0019411101058769372,0.006242812674410448,0.039780148418818544,0.0402727191083129,0.02239120368041971,0,0
1780929329.6555014,3.4000000000000004,0.44535732912555775,-0.11109776187932785,0.3219124542843617,0.4417495389578435,-0.10951529057096131,0.32142602129229425,0.44598592175982454,-0.10390486050902221,0.3224091743702176,0.409036007931444,-0.1242525062857836,0.3370146053795396,0.003969506567802918,0.00723738140949417,0.041477230396769954,0.04463901248402978,0.016118442786665035,0,0
1780929329.705349,3.45,0.45355434419971624,-0.10738683446930691,0.3187999850346456,0.46142111871209246,-0.1054576017065244,0.31498469898617176,0.44605826718064745,-0.10400569276570584,0.3177703301292836,0.41707577464277024,-0.12832509191100427,0.33066921516778025,0.008953462342202866,0.008287549645086763,0.04370326401504874,0.03997248158086765,0.004640503948446627,0,0
1780929329.7554028,3.5,0.4614502572690209,-0.10307213921119103,0.315679269490148,0.46275604585356167,-0.10863419657110812,0.32163498425559234,0.4783513735873647,-0.10132425024637681,0.3091263288253835,0.4216925581696504,-0.12599409715096682,0.32828591724727585,0.008253005771829825,0.018211092224120734,0.047592209038257845,0.06469862857380239,0.03353734655457783,0,0
1780929329.8051353,3.5500000000000003,0.46900067463785594,-0.09817793489130205,0.31255167649984733,0.471401391654814,-0.10690086482617302,0.31718886890763826,0.4679413844914506,-0.11140545799001811,0.32664408063582145,0.4279562675126597,-0.12072772259061186,0.3257555719535685,0.010166439999874767,0.019356789952700286,0.0486567481105715,0.04106706277261032,0.022734780646392998,0,0
1780929329.8551893,3.6,0.4761631451131162,-0.09273173850671845,0.30941857792939703,0.4706109916910438,-0.0950893625439682,0.3107371639511796,0.47756610498152735,-0.10693284929444546,0.31579267342176176,0.4350817526313785,-0.11444445056786942,0.32269993496114535,0.006174420444065036,0.01562910545563799,0.048327188185262715,0.04369272948988139,0.01517868609534968,0,0
1780929329.9054394,3.6500000000000004,0.4828973986802578,-0.08676417055470764,0.3062813480593799,0.48143654275124,-0.08728161189503744,0.3050214611683455,0.4701354245041607,-0.08414302777476407,0.303988993138522,0.4412852775059316,-0.11323126015493892,0.32175133697828795,0.0019972883027317458,0.013228502009955652,0.05168554940875266,0.04465374680253103,0.02671924110981811,0,0
1780929329.9556503,3.7,0.4891655729159693,-0.08030878287315135,0.30314136298250355,0.49652303278093507,-0.09314207507780783,0.30195711165995515,0.48977468958165055,-0.07700872897829238,0.29779088906384427,0.4510148288437999,-0.11191413136861741,0.32043791194150295,0.01484008273796466,0.006315769943216564,0.05247425971532224,0.05686476559055951,0.02179484907545329,0,0
1780929330.0054116,3.75,0.49493242586448866,-0.07340186999990782,0.30000000000000004,0.4964123958129242,-0.07526144290651426,0.2912163910876071,0.5121496832329264,-0.0963064698961025,0.297590307197043,0.45653718393592285,-0.1084223497166237,0.3179137162935678,0.00909945646558769,0.028755195480128615,0.05496844398187419,0.06043662448539994,0.02954798433922098,0,0
1780929330.055065,3.8000000000000003,0.5001655341806992,-0.06608226511171651,0.29685863701749643,0.5088022852515202,-0.0737515721362972,0.30117777708598736,0.5000286709742261,-0.062079454334138605,0.2818821789436981,0.4645089864312261,-0.10168633470145996,0.31342989098647,0.012331533166149839,0.015502758531778111,0.05304380856297906,0.06185152461822742,0.03956201240682802,0,0
1780929330.1055784,3.85,0.5048354754259701,-0.05839112168995247,0.29371865194062,0.5045288536968259,-0.06365561424347221,0.2920463710788406,0.5180818690971359,-0.06824874751529232,0.30823725866839646,0.47406359170356427,-0.09299765982195646,0.307773146262338,0.005532216735768933,0.021987034213821238,0.04839473235741997,0.0505008198486503,0.03253564765169539,0,0
