Timestamp,SimTime,Ideal_X,Ideal_Y,Ideal_Z,Noisy_X,Noisy_Y,Noisy_Z,Filt_X,Filt_Y,Filt_Z,Real_X,Real_Y,Real_Z,Error_Noisy_Ideal,Error_Filt_Ideal,Error_Real_Ideal,Error_Filt_Real,Command_Step,Injected_Outlier
1780933668.5499618,0.0,0.52,0.0,0.44999999999999996,0.5215235853987722,-0.005199920531202478,0.45375225597903224,0.5215235367678568,-0.005199757800644675,0.4537521893660194,0.5199982705883857,5.188650030103946e-07,0.4500001289039536,0.006590896064296291,0.00659071851218409,1.8101661947153465e-06,0.00659145446988113,0.0,0
1780933668.5963597,0.05,0.5196626581734649,0.008991564872729082,0.44996710252122685,0.5099074822301958,0.0024806673384174917,0.4506063045370633,0.5100486320663621,0.0024697609627666473,0.45060643017666174,0.5200211875594127,-7.53071017060096e-05,0.45005493412155706,0.01174580025385631,0.011634954408121241,0.00907438290526696,0.01030695796118182,0.01415594422312167,0
1780933668.6474524,0.1,0.5186525293523251,0.01793257589683191,0.4498684245148288,0.5185685235648037,0.013667356258964009,0.4542654143891429,0.5156819639237628,0.013652507572520149,0.45426526831607755,0.5201211210300457,-0.00040674066167468417,0.4502944524954666,0.006126391718329164,0.006817292661953597,0.018402956099205114,0.01526879022732931,0.013045127292748142,0
1780933668.6973276,0.15000000000000002,0.5169752928482733,0.026772763455809458,0.4497040092642407,0.5173054463360793,0.03240896949064962,0.45204155597550094,0.5173040049469404,0.03238458753060403,0.4520416449088352,0.5204018489516635,-0.0013446850008367955,0.4509719823208137,0.006110641899179068,0.006088116416194162,0.028353834839647967,0.033888119467300346,0.018933207274367307,0
1780933668.7468784,0.2,0.5146403786950727,0.03546242479936075,0.44947392888742566,0.5164841326154852,0.030668011795215756,0.45386618039396204,0.5170526928727504,0.03067560509266523,0.45386610764586255,0.5203395914393952,0.00031202112417572656,0.4511447086775613,0.006758527788655019,0.00692994493789794,0.03564861020489627,0.030661978832808492,0.002512457563943777,0
1780933668.7960792,0.25,0.5116609146294777,0.043952703490325706,0.449178284305241,0.5107366028117514,0.040548055768306,0.45529099099861114,0.5120905959348162,0.040538124306076284,0.45529093442462026,0.5201349825207499,0.0033974353686061004,0.45123111112573877,0.007057702286623808,0.007014874803702087,0.041481968335716796,0.03821812522236027,0.011132017903588849,0
1780933668.8506155,0.30000000000000004,0.5080536522823212,0.05219586409334763,0.44881720519717166,0.5859120131715057,-0.029564803659093516,0.5314787511249384,0.508583355404674,0.04421154093418392,0.455301458926614,0.5197050794558913,0.009137236170451347,0.45139167704890637,0.13992734660116954,0.010299298429289984,0.04468141782775927,0.037002513358714816,0.005078861745024355,1
1780933668.8964963,0.35000000000000003,0.5038388729947529,0.06014556056085575,0.4483908499444482,0.5145471109991052,0.05811348547893267,0.44582963629909056,0.5139360102257787,0.05810155460636658,0.44583001127550953,0.5192966577193765,0.01194070706757152,0.45154556073169283,0.011196227294655706,0.010615462085678888,0.05072083604449911,0.04682123335236456,0.017643460943219984,0
1780933668.9459205,0.4,0.4990402737891614,0.06775709680740426,0.4478994055605757,0.5021201709020389,0.07340195827100872,0.44732966827230136,0.5047652728701765,0.07338608627711533,0.4473296075967294,0.5184963336943,0.014586214078626154,0.4518627961682813,0.006455604367280262,0.008048963079014914,0.056757285896165494,0.06055176959048918,0.017887652757312137,0
1780933668.9964054,0.45,0.49368483413589365,0.07498767800732398,0.4473430876093033,0.48956242805743744,0.07824064194644748,0.4510593584653205,0.4912578406023412,0.07824153873454666,0.4510592091364413,0.5168071121299938,0.020079556231093566,0.4525090817923444,0.006433247651086779,0.0055034049867810205,0.05980158085309291,0.0635427699667243,0.014830241828154912,0
1780933669.0463302,0.5,0.4878026642648585,0.0817966512028001,0.44672214011007083,0.48194668841304583,0.08451242254432607,0.4433945915736274,0.4813580693063712,0.08451123298732258,0.4433948967989571,0.5153780747532897,0.024226876315116185,0.4526867586809451,0.007262261797735894,0.00774417887804591,0.06411130102345529,0.06984198685049058,0.014002007761114658,0
1780933669.0958009,0.55,0.4814268358748608,0.08814573386958943,0.44603683543097405,0.4820102649205644,0.0892391768532345,0.450393979320715,0.4796765836090504,0.08924035874177712,0.45039369914488425,0.513023039899904,0.03032302581101299,0.4525485971979605,0.004529979016039723,0.004821187408343886,0.06621320651750304,0.06773390474829771,0.008612505955242931,0
1780933669.1460152,0.6000000000000001,0.47459319619247975,0.09399922915529801,0.44528747416929465,0.4779877640078392,0.09433712450274247,0.4467330711627446,0.47749237532807254,0.09433775102913537,0.446733216728409,0.509867798740826,0.03817016142242817,0.45236061566908203,0.003704998594651607,0.0032573007639082672,0.06641695355510653,0.06507406382131084,0.006644795366844363,0
